IntID,ExtID,Type,Longitude,Latitude,uuid,cluster
339,11548,B,32.097277,-28.40491,9f696d87-45c7-e611-afeb-00505698216f,953
340,11549,B,32.140808,-28.355524,a0696d87-45c7-e611-afeb-00505698216f,1070
341,11550,B,32.138301,-28.353149,a1696d87-45c7-e611-afeb-00505698216f,1065
342,11551,B,32.098235,-28.423163,a2696d87-45c7-e611-afeb-00505698216f,3776
343,11552,B,32.110877,-28.418035,a3696d87-45c7-e611-afeb-00505698216f,3807
344,11553,B,32.108454,-28.411449,a4696d87-45c7-e611-afeb-00505698216f,926
345,11554,B,32.123455,-28.411422,a5696d87-45c7-e611-afeb-00505698216f,917
346,11555,B,32.139774,-28.374242,a6696d87-45c7-e611-afeb-00505698216f,3899
347,11556,B,32.109896,-28.394957,a7696d87-45c7-e611-afeb-00505698216f,933
348,11557,B,32.116477,-28.364667,a8696d87-45c7-e611-afeb-00505698216f,3466
349,11558,B,32.123386,-28.363723,a9696d87-45c7-e611-afeb-00505698216f,1411
350,11559,B,32.127765,-28.356713,aa696d87-45c7-e611-afeb-00505698216f,1413
351,11560,B,32.132274,-28.379591,ab696d87-45c7-e611-afeb-00505698216f,1388
352,11561,B,32.131553,-28.379192,ac696d87-45c7-e611-afeb-00505698216f,1387
353,11562,B,32.125125,-28.384796,ad696d87-45c7-e611-afeb-00505698216f,1381
354,11563,B,32.155385,-28.405633,ae696d87-45c7-e611-afeb-00505698216f,217
355,11564,B,32.15551,-28.405129,af696d87-45c7-e611-afeb-00505698216f,216
356,11565,B,32.157155,-28.405703,b0696d87-45c7-e611-afeb-00505698216f,214
357,11566,B,32.148391,-28.417697,b1696d87-45c7-e611-afeb-00505698216f,151
358,11567,B,32.149829,-28.413759,b2696d87-45c7-e611-afeb-00505698216f,4109
359,11568,B,32.152759,-28.414878,b3696d87-45c7-e611-afeb-00505698216f,235
360,11569,B,32.153241,-28.415529,b4696d87-45c7-e611-afeb-00505698216f,234
361,11570,B,32.152973,-28.417951,b5696d87-45c7-e611-afeb-00505698216f,158
362,11571,B,32.157376,-28.41451,b6696d87-45c7-e611-afeb-00505698216f,179
363,11572,B,32.153508,-28.417938,b7696d87-45c7-e611-afeb-00505698216f,159
364,11573,B,32.15348,-28.422193,b8696d87-45c7-e611-afeb-00505698216f,3968
365,11574,B,32.166901,-28.396315,b9696d87-45c7-e611-afeb-00505698216f,1229
366,11575,B,32.167428,-28.396958,ba696d87-45c7-e611-afeb-00505698216f,1234
367,11576,B,32.164986,-28.39864,bb696d87-45c7-e611-afeb-00505698216f,1232
368,11577,B,32.162953,-28.40136,bc696d87-45c7-e611-afeb-00505698216f,1238
369,11578,B,32.16993,-28.385353,bd696d87-45c7-e611-afeb-00505698216f,1135
370,11579,B,32.170926,-28.385423,be696d87-45c7-e611-afeb-00505698216f,1136
371,11580,B,32.159691,-28.427813,bf696d87-45c7-e611-afeb-00505698216f,4090
372,15031,B,32.181504,-28.370562,c0696d87-45c7-e611-afeb-00505698216f,3343
373,15032,B,32.181504,-28.37078,c1696d87-45c7-e611-afeb-00505698216f,3343
374,15033,B,32.182744,-28.370179,c2696d87-45c7-e611-afeb-00505698216f,3344
375,15034,B,32.182381,-28.369364,c3696d87-45c7-e611-afeb-00505698216f,3344
376,15035,B,32.181527,-28.367942,c4696d87-45c7-e611-afeb-00505698216f,3345
377,15036,B,32.181687,-28.366545,c5696d87-45c7-e611-afeb-00505698216f,1560
378,15037,B,32.18184,-28.365718,c6696d87-45c7-e611-afeb-00505698216f,1560
379,15038,B,32.182943,-28.365868,c7696d87-45c7-e611-afeb-00505698216f,1559
380,15039,B,32.183534,-28.366305,c8696d87-45c7-e611-afeb-00505698216f,1561
381,15040,B,32.182764,-28.365231,c9696d87-45c7-e611-afeb-00505698216f,1559
382,15041,B,32.182652,-28.364409,ca696d87-45c7-e611-afeb-00505698216f,1558
383,15042,B,32.181977,-28.363736,cb696d87-45c7-e611-afeb-00505698216f,1558
384,15043,B,32.182137,-28.362647,cc696d87-45c7-e611-afeb-00505698216f,1540
385,15044,B,32.183145,-28.366641,cd696d87-45c7-e611-afeb-00505698216f,1561
386,15045,B,32.183275,-28.367114,ce696d87-45c7-e611-afeb-00505698216f,1561
387,15046,B,32.183771,-28.367423,cf696d87-45c7-e611-afeb-00505698216f,1561
388,15047,B,32.184225,-28.366532,d0696d87-45c7-e611-afeb-00505698216f,1562
389,15048,B,32.184221,-28.366553,d1696d87-45c7-e611-afeb-00505698216f,1562
390,15049,B,32.185445,-28.366446,d2696d87-45c7-e611-afeb-00505698216f,1562
392,15051,B,32.186319,-28.369403,d4696d87-45c7-e611-afeb-00505698216f,1565
393,15052,B,32.18606,-28.369105,d5696d87-45c7-e611-afeb-00505698216f,1565
394,15053,B,32.185667,-28.369376,d6696d87-45c7-e611-afeb-00505698216f,1566
395,15054,B,32.185674,-28.370305,d7696d87-45c7-e611-afeb-00505698216f,1566
396,15055,B,32.185205,-28.367509,d8696d87-45c7-e611-afeb-00505698216f,1562
397,15056,B,32.185564,-28.367209,d9696d87-45c7-e611-afeb-00505698216f,1562
398,15057,B,32.165368,-28.366128,da696d87-45c7-e611-afeb-00505698216f,3328
399,15058,B,32.165055,-28.365744,db696d87-45c7-e611-afeb-00505698216f,3329
400,15059,B,32.164883,-28.365527,dc696d87-45c7-e611-afeb-00505698216f,3329
401,15060,B,32.166714,-28.365399,dd696d87-45c7-e611-afeb-00505698216f,3329
402,15061,B,32.166794,-28.364508,de696d87-45c7-e611-afeb-00505698216f,3330
403,15062,B,32.172253,-28.364953,df696d87-45c7-e611-afeb-00505698216f,3357
404,15063,B,32.17294,-28.364045,e0696d87-45c7-e611-afeb-00505698216f,3362
405,15064,B,32.173279,-28.36362,e1696d87-45c7-e611-afeb-00505698216f,3362
406,15065,B,32.172783,-28.363717,e2696d87-45c7-e611-afeb-00505698216f,3359
407,15066,B,32.174153,-28.361834,e3696d87-45c7-e611-afeb-00505698216f,1531
408,15067,B,32.173668,-28.361056,e4696d87-45c7-e611-afeb-00505698216f,1530
409,15068,B,32.172696,-28.360234,e5696d87-45c7-e611-afeb-00505698216f,1530
410,15069,B,32.174771,-28.360938,e6696d87-45c7-e611-afeb-00505698216f,1531
411,15070,B,32.173718,-28.362477,e7696d87-45c7-e611-afeb-00505698216f,1531
412,15071,B,32.176186,-28.353447,e8696d87-45c7-e611-afeb-00505698216f,1543
413,15072,B,32.176842,-28.354629,e9696d87-45c7-e611-afeb-00505698216f,1543
414,15073,B,32.177105,-28.355308,ea696d87-45c7-e611-afeb-00505698216f,1542
415,15074,B,32.175541,-28.352358,eb696d87-45c7-e611-afeb-00505698216f,3241
416,15075,B,32.1754,-28.35083,ec696d87-45c7-e611-afeb-00505698216f,3241
417,15076,B,32.174725,-28.351351,ed696d87-45c7-e611-afeb-00505698216f,3241
418,15077,B,32.17764,-28.348779,ee696d87-45c7-e611-afeb-00505698216f,3239
419,15078,B,32.180638,-28.350155,ef696d87-45c7-e611-afeb-00505698216f,3238
420,15079,B,32.181982,-28.34975,f0696d87-45c7-e611-afeb-00505698216f,1546
421,15080,B,32.180428,-28.349527,f1696d87-45c7-e611-afeb-00505698216f,3238
422,15081,B,32.182459,-28.348551,f2696d87-45c7-e611-afeb-00505698216f,3236
423,15082,B,32.181401,-28.348232,f3696d87-45c7-e611-afeb-00505698216f,3237
425,15084,B,32.171677,-28.343317,f5696d87-45c7-e611-afeb-00505698216f,3244
426,15085,B,32.17064,-28.342968,f6696d87-45c7-e611-afeb-00505698216f,3245
427,15086,B,32.169125,-28.346138,f7696d87-45c7-e611-afeb-00505698216f,3244
428,15087,B,32.171547,-28.344566,f8696d87-45c7-e611-afeb-00505698216f,3244
429,15088,B,32.172448,-28.33967,f9696d87-45c7-e611-afeb-00505698216f,3246
430,15089,B,32.196516,-28.361935,fa696d87-45c7-e611-afeb-00505698216f,3371
431,15090,B,32.198492,-28.358077,fb696d87-45c7-e611-afeb-00505698216f,3367
432,15091,B,32.19903,-28.35772,fc696d87-45c7-e611-afeb-00505698216f,3368
433,15092,B,32.197969,-28.355684,fd696d87-45c7-e611-afeb-00505698216f,3366
434,15093,B,32.197752,-28.355026,fe696d87-45c7-e611-afeb-00505698216f,3371
435,15094,B,32.196626,-28.354599,ff696d87-45c7-e611-afeb-00505698216f,3365
436,15095,B,32.196729,-28.354103,006a6d87-45c7-e611-afeb-00505698216f,3365
438,15097,B,32.210779,-28.341575,026a6d87-45c7-e611-afeb-00505698216f,3389
439,15098,B,32.210897,-28.341348,036a6d87-45c7-e611-afeb-00505698216f,3389
440,15099,B,32.210069,-28.340963,046a6d87-45c7-e611-afeb-00505698216f,3388
441,15100,B,32.209776,-28.341753,056a6d87-45c7-e611-afeb-00505698216f,3388
442,15101,B,32.209196,-28.342102,066a6d87-45c7-e611-afeb-00505698216f,3404
443,15102,B,32.209043,-28.341457,076a6d87-45c7-e611-afeb-00505698216f,3387
444,15103,B,32.209215,-28.341295,086a6d87-45c7-e611-afeb-00505698216f,3387
445,15104,B,32.20989,-28.340809,096a6d87-45c7-e611-afeb-00505698216f,3387
446,41483,B,32.132785,-28.262794,0a6a6d87-45c7-e611-afeb-00505698216f,2463
447,41484,B,32.142749,-28.255815,0b6a6d87-45c7-e611-afeb-00505698216f,2684
448,41485,B,32.133934,-28.25335,0c6a6d87-45c7-e611-afeb-00505698216f,2681
449,41486,B,32.142719,-28.27388,0d6a6d87-45c7-e611-afeb-00505698216f,2450
450,41487,B,32.134979,-28.277553,0e6a6d87-45c7-e611-afeb-00505698216f,3020
451,41569,B,32.1343,-28.44296,0f6a6d87-45c7-e611-afeb-00505698216f,810
452,41580,B,32.157471,-28.436223,106a6d87-45c7-e611-afeb-00505698216f,585
453,41581,B,32.143009,-28.273367,116a6d87-45c7-e611-afeb-00505698216f,2451
454,41582,B,32.104807,-28.194631,126a6d87-45c7-e611-afeb-00505698216f,2626
455,41583,B,32.132606,-28.31942,136a6d87-45c7-e611-afeb-00505698216f,1486
465,41601,B,32.165394,-28.352144,1d6a6d87-45c7-e611-afeb-00505698216f,1523
467,41604,B,32.133174,-28.370103,1f6a6d87-45c7-e611-afeb-00505698216f,1401
472,41613,B,32.168927,-28.39429,246a6d87-45c7-e611-afeb-00505698216f,1219
496,41649,B,32.184774,-28.313391,3c6a6d87-45c7-e611-afeb-00505698216f,2413
499,41654,B,32.148793,-28.325373,3f6a6d87-45c7-e611-afeb-00505698216f,1493
503,45000,B,32.138885,-28.342521,436a6d87-45c7-e611-afeb-00505698216f,3264
504,45001,B,32.139606,-28.342397,446a6d87-45c7-e611-afeb-00505698216f,3263
505,45002,B,32.1394,-28.341623,456a6d87-45c7-e611-afeb-00505698216f,3263
506,45003,B,32.139091,-28.341371,466a6d87-45c7-e611-afeb-00505698216f,3263
507,45004,B,32.138805,-28.341638,476a6d87-45c7-e611-afeb-00505698216f,3263
508,45005,B,32.139122,-28.340786,486a6d87-45c7-e611-afeb-00505698216f,3262
509,45007,B,32.139862,-28.34041,496a6d87-45c7-e611-afeb-00505698216f,3262
510,45008,B,32.140415,-28.34008,4a6a6d87-45c7-e611-afeb-00505698216f,3262
511,45009,B,32.154408,-28.34139,4b6a6d87-45c7-e611-afeb-00505698216f,1512
512,45010,B,32.141815,-28.340683,4c6a6d87-45c7-e611-afeb-00505698216f,3260
513,45011,B,32.142089,-28.340694,4d6a6d87-45c7-e611-afeb-00505698216f,3260
514,45012,B,32.141483,-28.340448,4e6a6d87-45c7-e611-afeb-00505698216f,3260
515,45014,B,32.141655,-28.339912,4f6a6d87-45c7-e611-afeb-00505698216f,3261
517,45016,B,32.142215,-28.34036,506a6d87-45c7-e611-afeb-00505698216f,3260
518,45017,B,32.157555,-28.331101,516a6d87-45c7-e611-afeb-00505698216f,3207
519,45018,B,32.157506,-28.331712,526a6d87-45c7-e611-afeb-00505698216f,3208
520,45019,B,32.140174,-28.341686,536a6d87-45c7-e611-afeb-00505698216f,3262
521,45020,B,32.138614,-28.342922,546a6d87-45c7-e611-afeb-00505698216f,3264
522,45021,B,32.138252,-28.34287,556a6d87-45c7-e611-afeb-00505698216f,3264
523,45022,B,32.137947,-28.342563,566a6d87-45c7-e611-afeb-00505698216f,3265
524,45023,B,32.142364,-28.339082,576a6d87-45c7-e611-afeb-00505698216f,3257
525,45024,B,32.154885,-28.340395,586a6d87-45c7-e611-afeb-00505698216f,1512
526,45025,B,32.156033,-28.340465,596a6d87-45c7-e611-afeb-00505698216f,1513
527,45026,B,32.157128,-28.340688,5a6a6d87-45c7-e611-afeb-00505698216f,1513
528,45027,B,32.157578,-28.340488,5b6a6d87-45c7-e611-afeb-00505698216f,1513
529,45028,B,32.158089,-28.341102,5c6a6d87-45c7-e611-afeb-00505698216f,1513
530,45029,B,32.157223,-28.341404,5d6a6d87-45c7-e611-afeb-00505698216f,1513
531,45030,B,32.160687,-28.341072,5e6a6d87-45c7-e611-afeb-00505698216f,1515
533,45033,B,32.148178,-28.33495,606a6d87-45c7-e611-afeb-00505698216f,1496
534,45034,B,32.157857,-28.329949,616a6d87-45c7-e611-afeb-00505698216f,3207
535,45035,B,32.167348,-28.329076,626a6d87-45c7-e611-afeb-00505698216f,3438
536,45036,B,32.16671,-28.329087,636a6d87-45c7-e611-afeb-00505698216f,3439
538,45038,B,32.165001,-28.329024,646a6d87-45c7-e611-afeb-00505698216f,3439
539,45039,B,32.164151,-28.327687,656a6d87-45c7-e611-afeb-00505698216f,3440
540,45040,B,32.168469,-28.328677,666a6d87-45c7-e611-afeb-00505698216f,3218
541,45041,B,32.17479,-28.326762,676a6d87-45c7-e611-afeb-00505698216f,3220
542,45042,B,32.176953,-28.325709,686a6d87-45c7-e611-afeb-00505698216f,3223
543,45043,B,32.173241,-28.320989,696a6d87-45c7-e611-afeb-00505698216f,3448
544,45044,B,32.172768,-28.321873,6a6a6d87-45c7-e611-afeb-00505698216f,3221
545,45045,B,32.172925,-28.319176,6b6a6d87-45c7-e611-afeb-00505698216f,3447
546,45046,B,32.172734,-28.318354,6c6a6d87-45c7-e611-afeb-00505698216f,2420
547,45047,B,32.182459,-28.313467,6d6a6d87-45c7-e611-afeb-00505698216f,2414
548,45048,B,32.184118,-28.313261,6e6a6d87-45c7-e611-afeb-00505698216f,2413
549,45049,B,32.182844,-28.314483,6f6a6d87-45c7-e611-afeb-00505698216f,2413
550,45050,B,32.183565,-28.310963,706a6d87-45c7-e611-afeb-00505698216f,2414
551,45052,B,32.183591,-28.307535,716a6d87-45c7-e611-afeb-00505698216f,2415
552,45054,B,32.191248,-28.311478,726a6d87-45c7-e611-afeb-00505698216f,2405
553,45055,B,32.173504,-28.310247,736a6d87-45c7-e611-afeb-00505698216f,3449
554,45056,B,32.174626,-28.309189,746a6d87-45c7-e611-afeb-00505698216f,3449
555,45057,B,32.173096,-28.307777,756a6d87-45c7-e611-afeb-00505698216f,3449
556,45144,B,32.151475,-28.352838,766a6d87-45c7-e611-afeb-00505698216f,3288
557,45145,B,32.15461,-28.350063,776a6d87-45c7-e611-afeb-00505698216f,3294
558,45146,B,32.155297,-28.350355,786a6d87-45c7-e611-afeb-00505698216f,3295
559,45148,B,32.158688,-28.352602,796a6d87-45c7-e611-afeb-00505698216f,3296
560,45149,B,32.153061,-28.355131,7a6a6d87-45c7-e611-afeb-00505698216f,3298
561,45150,B,32.153008,-28.354969,7b6a6d87-45c7-e611-afeb-00505698216f,3299
562,45153,B,32.159562,-28.358498,7c6a6d87-45c7-e611-afeb-00505698216f,3310
563,45154,B,32.167588,-28.352602,7d6a6d87-45c7-e611-afeb-00505698216f,1524
564,45155,B,32.169156,-28.352258,7e6a6d87-45c7-e611-afeb-00505698216f,1524
565,45156,B,32.164227,-28.35284,7f6a6d87-45c7-e611-afeb-00505698216f,1522
566,45157,B,32.163788,-28.353552,806a6d87-45c7-e611-afeb-00505698216f,1522
567,45158,B,32.168973,-28.356146,816a6d87-45c7-e611-afeb-00505698216f,1525
568,45159,B,32.16869,-28.356566,826a6d87-45c7-e611-afeb-00505698216f,1525
569,45160,B,32.168377,-28.356245,836a6d87-45c7-e611-afeb-00505698216f,1525
570,45161,B,32.168213,-28.356117,846a6d87-45c7-e611-afeb-00505698216f,1524
571,45162,B,32.168725,-28.357432,856a6d87-45c7-e611-afeb-00505698216f,1525
572,45163,B,32.170182,-28.356214,866a6d87-45c7-e611-afeb-00505698216f,1526
573,45164,B,32.170247,-28.35793,876a6d87-45c7-e611-afeb-00505698216f,1526
574,45165,B,32.172463,-28.357016,886a6d87-45c7-e611-afeb-00505698216f,1527
575,45166,B,32.175736,-28.357823,896a6d87-45c7-e611-afeb-00505698216f,1542
576,45167,B,32.175995,-28.3585,8a6a6d87-45c7-e611-afeb-00505698216f,1541
577,45169,B,32.115085,-28.273516,8b6a6d87-45c7-e611-afeb-00505698216f,2559
578,45170,B,32.115772,-28.270107,8c6a6d87-45c7-e611-afeb-00505698216f,2559
579,45171,B,32.114429,-28.269555,8d6a6d87-45c7-e611-afeb-00505698216f,2552
580,45172,B,32.114101,-28.268991,8e6a6d87-45c7-e611-afeb-00505698216f,2552
581,45173,B,32.113967,-28.268634,8f6a6d87-45c7-e611-afeb-00505698216f,2552
582,45174,B,32.114105,-28.27042,906a6d87-45c7-e611-afeb-00505698216f,2552
583,45175,B,32.112571,-28.27099,916a6d87-45c7-e611-afeb-00505698216f,2551
584,45176,B,32.11248,-28.270128,926a6d87-45c7-e611-afeb-00505698216f,2551
585,45177,B,32.112815,-28.267407,936a6d87-45c7-e611-afeb-00505698216f,2559
586,45178,B,32.115482,-28.267587,946a6d87-45c7-e611-afeb-00505698216f,2553
587,45179,B,32.118694,-28.25899,956a6d87-45c7-e611-afeb-00505698216f,2468
588,45180,B,32.129215,-28.256375,966a6d87-45c7-e611-afeb-00505698216f,2465
589,45181,B,32.128784,-28.256797,976a6d87-45c7-e611-afeb-00505698216f,2465
590,45182,B,32.127254,-28.257447,986a6d87-45c7-e611-afeb-00505698216f,2465
591,45183,B,32.126213,-28.258182,996a6d87-45c7-e611-afeb-00505698216f,2465
592,45184,B,32.123935,-28.257176,9a6a6d87-45c7-e611-afeb-00505698216f,2468
593,45185,B,32.125015,-28.255002,9b6a6d87-45c7-e611-afeb-00505698216f,2466
594,45186,B,32.12619,-28.253541,9c6a6d87-45c7-e611-afeb-00505698216f,2466
595,45187,B,32.165505,-28.33182,9d6a6d87-45c7-e611-afeb-00505698216f,3439
596,45188,B,32.121688,-28.338855,9e6a6d87-45c7-e611-afeb-00505698216f,1427
597,45190,B,32.127418,-28.252533,9f6a6d87-45c7-e611-afeb-00505698216f,2466
598,45191,B,32.129848,-28.250935,a06a6d87-45c7-e611-afeb-00505698216f,2680
600,45194,B,32.125804,-28.248877,a26a6d87-45c7-e611-afeb-00505698216f,2679
601,45195,B,32.129306,-28.246782,a36a6d87-45c7-e611-afeb-00505698216f,2679
602,45197,B,32.129062,-28.245787,a46a6d87-45c7-e611-afeb-00505698216f,2678
603,45198,B,32.127025,-28.243229,a56a6d87-45c7-e611-afeb-00505698216f,2676
604,45199,B,32.126121,-28.244679,a66a6d87-45c7-e611-afeb-00505698216f,2678
605,45200,B,32.124015,-28.244719,a76a6d87-45c7-e611-afeb-00505698216f,2675
606,45201,B,32.124546,-28.245277,a86a6d87-45c7-e611-afeb-00505698216f,2679
607,45202,B,32.124229,-28.242754,a96a6d87-45c7-e611-afeb-00505698216f,2675
608,45203,B,32.126918,-28.241499,aa6a6d87-45c7-e611-afeb-00505698216f,2676
609,45204,B,32.127704,-28.241467,ab6a6d87-45c7-e611-afeb-00505698216f,2677
610,45205,B,32.12294,-28.243996,ac6a6d87-45c7-e611-afeb-00505698216f,2675
611,45206,B,32.139286,-28.235633,ad6a6d87-45c7-e611-afeb-00505698216f,2695
612,45207,B,32.12294,-28.242174,ae6a6d87-45c7-e611-afeb-00505698216f,2675
613,45209,B,32.121902,-28.244347,af6a6d87-45c7-e611-afeb-00505698216f,2674
614,45210,B,32.117904,-28.241652,b06a6d87-45c7-e611-afeb-00505698216f,2672
615,45211,B,32.119461,-28.24078,b16a6d87-45c7-e611-afeb-00505698216f,2672
616,45212,B,32.11967,-28.239208,b26a6d87-45c7-e611-afeb-00505698216f,2673
617,45213,B,32.117801,-28.238651,b36a6d87-45c7-e611-afeb-00505698216f,2672
618,45214,B,32.11866,-28.238483,b46a6d87-45c7-e611-afeb-00505698216f,2673
619,45215,B,32.116741,-28.239744,b56a6d87-45c7-e611-afeb-00505698216f,2670
620,45216,B,32.117824,-28.240076,b66a6d87-45c7-e611-afeb-00505698216f,2672
621,45217,B,32.108897,-28.237436,b76a6d87-45c7-e611-afeb-00505698216f,2483
622,45218,B,32.108546,-28.237759,b86a6d87-45c7-e611-afeb-00505698216f,2483
623,45219,B,32.107993,-28.237846,b96a6d87-45c7-e611-afeb-00505698216f,2483
624,45220,B,32.106814,-28.2386,ba6a6d87-45c7-e611-afeb-00505698216f,2481
625,45221,B,32.107581,-28.237747,bb6a6d87-45c7-e611-afeb-00505698216f,2482
626,45222,B,32.108,-28.237497,bc6a6d87-45c7-e611-afeb-00505698216f,2483
627,45223,B,32.106173,-28.23749,bd6a6d87-45c7-e611-afeb-00505698216f,2481
628,45224,B,32.138217,-28.236382,be6a6d87-45c7-e611-afeb-00505698216f,2694
629,45226,B,32.136055,-28.237568,bf6a6d87-45c7-e611-afeb-00505698216f,2693
630,45227,B,32.135902,-28.236298,c06a6d87-45c7-e611-afeb-00505698216f,2694
631,45228,B,32.13681,-28.235637,c16a6d87-45c7-e611-afeb-00505698216f,2694
632,45229,B,32.138172,-28.234655,c26a6d87-45c7-e611-afeb-00505698216f,2694
633,45230,B,32.139446,-28.233615,c36a6d87-45c7-e611-afeb-00505698216f,2695
634,45231,B,32.140129,-28.232682,c46a6d87-45c7-e611-afeb-00505698216f,2696
635,45232,B,32.140396,-28.229774,c56a6d87-45c7-e611-afeb-00505698216f,2699
636,45233,B,32.137657,-28.230859,c66a6d87-45c7-e611-afeb-00505698216f,4891
637,45234,B,32.137889,-28.23174,c76a6d87-45c7-e611-afeb-00505698216f,4891
638,45235,B,32.137592,-28.231805,c86a6d87-45c7-e611-afeb-00505698216f,4891
639,45236,B,32.135658,-28.233262,c96a6d87-45c7-e611-afeb-00505698216f,4892
640,45237,B,32.134883,-28.233001,ca6a6d87-45c7-e611-afeb-00505698216f,4892
641,45238,B,32.134059,-28.233174,cb6a6d87-45c7-e611-afeb-00505698216f,4892
642,45239,B,32.134086,-28.230455,cc6a6d87-45c7-e611-afeb-00505698216f,4892
643,45240,B,32.134426,-28.226426,cd6a6d87-45c7-e611-afeb-00505698216f,2717
644,45241,B,32.134529,-28.225963,ce6a6d87-45c7-e611-afeb-00505698216f,2717
645,45242,B,32.14101,-28.236504,cf6a6d87-45c7-e611-afeb-00505698216f,2695
646,45243,B,32.141071,-28.238964,d06a6d87-45c7-e611-afeb-00505698216f,2690
647,45244,B,32.141986,-28.239668,d16a6d87-45c7-e611-afeb-00505698216f,2690
648,45245,B,32.141689,-28.24066,d26a6d87-45c7-e611-afeb-00505698216f,2689
649,45246,B,32.140712,-28.240379,d36a6d87-45c7-e611-afeb-00505698216f,2690
650,45247,B,32.137928,-28.239437,d46a6d87-45c7-e611-afeb-00505698216f,2691
651,45248,B,32.140728,-28.244013,d56a6d87-45c7-e611-afeb-00505698216f,2692
652,45249,B,32.138935,-28.237783,d66a6d87-45c7-e611-afeb-00505698216f,2691
653,45250,B,32.144219,-28.235322,d76a6d87-45c7-e611-afeb-00505698216f,2697
654,45251,B,32.144955,-28.236034,d86a6d87-45c7-e611-afeb-00505698216f,2697
655,45259,B,32.146214,-28.242126,d96a6d87-45c7-e611-afeb-00505698216f,2689
656,45261,B,32.148812,-28.274406,da6a6d87-45c7-e611-afeb-00505698216f,2453
657,45263,B,32.14864,-28.2763,db6a6d87-45c7-e611-afeb-00505698216f,2442
658,45264,B,32.128631,-28.222911,dc6a6d87-45c7-e611-afeb-00505698216f,2718
659,45265,B,32.146962,-28.278845,dd6a6d87-45c7-e611-afeb-00505698216f,2441
660,45266,B,32.14869,-28.279402,de6a6d87-45c7-e611-afeb-00505698216f,2441
661,45267,B,32.146901,-28.280426,df6a6d87-45c7-e611-afeb-00505698216f,2441
662,45268,B,32.146737,-28.281013,e06a6d87-45c7-e611-afeb-00505698216f,2442
663,45269,B,32.147759,-28.281506,e16a6d87-45c7-e611-afeb-00505698216f,2442
664,45270,B,32.148041,-28.282663,e26a6d87-45c7-e611-afeb-00505698216f,2439
665,45271,B,32.148106,-28.284452,e36a6d87-45c7-e611-afeb-00505698216f,2439
666,45272,B,32.14679,-28.287132,e46a6d87-45c7-e611-afeb-00505698216f,2443
667,45273,B,32.146126,-28.287969,e56a6d87-45c7-e611-afeb-00505698216f,2443
668,45274,B,32.135456,-28.22467,e66a6d87-45c7-e611-afeb-00505698216f,2716
669,45275,B,32.135685,-28.224412,e76a6d87-45c7-e611-afeb-00505698216f,2716
670,45276,B,32.134681,-28.224998,e86a6d87-45c7-e611-afeb-00505698216f,2717
671,45277,B,32.13375,-28.224582,e96a6d87-45c7-e611-afeb-00505698216f,2717
672,45278,B,32.133522,-28.223643,ea6a6d87-45c7-e611-afeb-00505698216f,2716
673,45279,B,32.135604,-28.221332,eb6a6d87-45c7-e611-afeb-00505698216f,2715
