cluster,longitude,latitude
107,32.166886,-28.426371
107,32.167374,-28.426392
107,32.167397,-28.426993
107,32.167416,-28.426293
108,32.167454,-28.426901
108,32.167575,-28.426717
108,32.167656,-28.426503
108,32.167695,-28.426371
108,32.168114,-28.426543
108,32.167995,-28.426623
108,32.167744,-28.426232
108,32.167798,-28.427062
108,32.167878,-28.426571
108,32.168225,-28.426543
109,32.166848,-28.425942
109,32.167179,-28.425568
109,32.167245,-28.425702
109,32.167058,-28.426072
109,32.166897,-28.425751
109,32.167508,-28.426093
109,32.166893,-28.425658
109,32.167107,-28.425963
109,32.167157,-28.425852
109,32.167466,-28.426192
110,32.167525,-28.426017
110,32.167656,-28.425902
110,32.167878,-28.425822
110,32.167767,-28.425831
110,32.167977,-28.426102
110,32.167824,-28.426112
110,32.168065,-28.426133
110,32.168114,-28.425862
110,32.168187,-28.426152
110,32.168236,-28.425883
111,32.168538,-28.426213
111,32.168477,-28.426583
111,32.168347,-28.426562
111,32.168625,-28.426611
111,32.168797,-28.426253
111,32.168854,-28.426651
111,32.168656,-28.426232
111,32.168934,-28.426272
111,32.168965,-28.426993
111,32.168755,-28.426632
112,32.168976,-28.426663
112,32.169346,-28.426722
112,32.169297,-28.426333
112,32.169255,-28.427071
112,32.168995,-28.426852
112,32.169217,-28.426701
112,32.169297,-28.426892
112,32.169064,-28.426293
112,32.169106,-28.426682
112,32.169175,-28.426312
113,32.168362,-28.425713
113,32.168305,-28.426173
113,32.168458,-28.425522
113,32.168366,-28.425902
113,32.168477,-28.425923
113,32.168427,-28.426192
113,32.168576,-28.425541
113,32.168618,-28.425942
113,32.168725,-28.425963
113,32.168734,-28.425644
114,32.168816,-28.425581
114,32.168946,-28.425602
114,32.168847,-28.425982
114,32.168995,-28.426013
114,32.169368,-28.425783
114,32.169186,-28.425642
114,32.169056,-28.425622
114,32.169106,-28.426032
114,32.169236,-28.426053
114,32.169358,-28.426062
115,32.169415,-28.429291
115,32.169827,-28.429232
115,32.170181,-28.42921
115,32.170155,-28.428872
115,32.17023624,-28.42897689
115,32.169995,-28.429053
115,32.169476,-28.428992
115,32.169568,-28.429062
115,32.169736,-28.428872
115,32.169858,-28.428961
116,32.169617,-28.428782
116,32.169488,-28.428692
116,32.169964,-28.427332
116,32.169606,-28.427372
116,32.169858,-28.427413
116,32.170075,-28.427243
116,32.16946632,-28.4275283
116,32.169457,-28.428492
116,32.169777,-28.427252
116,32.170247,-28.427672
117,32.171326,-28.429072
117,32.170346,-28.429001
117,32.171072,-28.429176
117,32.171197,-28.429211
117,32.170365,-28.429251
117,32.170437,-28.429072
117,32.170525,-28.429142
117,32.170907,-28.429202
117,32.171155,-28.428942
117,32.171265,-28.428813
118,32.171376,-28.428692
118,32.171498,-28.428572
118,32.171347,-28.427565
118,32.17125955,-28.42750269
118,32.171437,-28.427552
118,32.170334,-28.427552
118,32.170407,-28.427472
118,32.170637,-28.427405
118,32.170487,-28.427392
118,32.171155,-28.427323
119,32.171555,-28.428822
119,32.17169238,-28.42923377
119,32.171765,-28.429133
119,32.171845,-28.429053
119,32.171677,-28.428692
119,32.171998,-28.428881
119,32.172085,-28.428652
119,32.172085,-28.428772
119,32.171918,-28.428973
119,32.172017,-28.428532
120,32.171906,-28.428462
120,32.171826,-28.428393
120,32.171727,-28.428322
120,32.171635,-28.428261
120,32.172326,-28.427962
120,32.172177,-28.427992
120,32.17213,-28.428125
120,32.171895,-28.427962
120,32.172555,-28.427872
120,32.172425,-28.427922
121,32.171765,-28.427842
121,32.171647,-28.427231
121,32.171708,-28.427792
121,32.171986,-28.427311
121,32.172005,-28.427453
121,32.17160023,-28.42765102
121,32.171605,-28.427702
121,32.172078,-28.427542
121,32.172165,-28.427632
121,32.172207,-28.427222
122,32.172265,-28.427311
122,32.172326,-28.427413
122,32.172375,-28.427542
122,32.172658,-28.427811
122,32.172756,-28.42724
122,32.172764,-28.427262
122,32.172745,-28.427702
122,32.172795,-28.427392
122,32.17283553,-28.42765149
122,32.172825,-28.427493
123,32.169797,-28.426993
123,32.169938,-28.427062
123,32.169648,-28.427151
123,32.169625,-28.426981
123,32.169755,-28.426802
123,32.169617,-28.426772
123,32.169945,-28.426432
123,32.170056,-28.426861
123,32.170086,-28.426442
123,32.170167,-28.427151
124,32.170167,-28.426762
124,32.170247,-28.427062
124,32.170315,-28.426503
124,32.170407,-28.426901
124,32.170464,-28.426793
124,32.170598,-28.426611
124,32.170537,-28.426713
124,32.170666,-28.426531
124,32.170678,-28.427212
124,32.170738,-28.427215
125,32.169835,-28.426423
125,32.169655,-28.425711
125,32.169545,-28.425692
125,32.169705,-28.426402
125,32.169427,-28.426352
125,32.169445,-28.425817
125,32.169755,-28.426142
125,32.169755,-28.425825
125,32.169896,-28.426152
125,32.170018,-28.426173
126,32.170025,-28.425772
126,32.170136,-28.426201
126,32.170395,-28.425822
126,32.170266,-28.426213
126,32.170518,-28.425843
126,32.1702832,-28.4262579
126,32.170266,-28.425812
126,32.170426,-28.426423
126,32.170727,-28.426411
126,32.170636,-28.425862
127,32.171067,-28.427172
127,32.171135,-28.427042
127,32.170834,-28.426993
127,32.171345,-28.426793
127,32.170895,-28.426901
127,32.170968,-28.426812
127,32.171036,-28.426722
127,32.171418,-28.426642
127,32.171128,-28.426611
127,32.171216,-28.426953
128,32.171444,-28.426543
128,32.17114416,-28.42643907
128,32.170746,-28.426322
128,32.171166,-28.426482
128,32.171467,-28.426322
128,32.171456,-28.426442
128,32.171216,-28.426281
128,32.170758,-28.425883
128,32.170758,-28.426201
128,32.170888,-28.425892
129,32.172635,-28.427083
129,32.172158,-28.427111
129,32.171876,-28.427142
129,32.172597,-28.426993
129,32.172097,-28.427012
129,32.172036,-28.426922
129,32.172535,-28.426892
129,32.172474,-28.426793
129,32.171975,-28.426821
129,32.171776,-28.426692
130,32.172417,-28.426692
130,32.172398,-28.426681
130,32.171986,-28.426672
130,32.172185,-28.426312
130,32.172158,-28.426201
130,32.172257,-28.426423
130,32.172097,-28.426102
130,32.171956,-28.426032
130,32.171826,-28.426041
130,32.171715,-28.426013
131,32.158975,-28.425482
131,32.159737,-28.425358
131,32.158696,-28.425158
131,32.15931,-28.425089
131,32.159936,-28.425185
131,32.159054,-28.424986
131,32.159005,-28.424803
131,32.159489,-28.424897
131,32.159752,-28.424639
131,32.15863299,-28.42463704
132,32.159741,-28.424377
132,32.15865,-28.424346
132,32.159394,-28.424257
132,32.158747,-28.424298
132,32.159497,-28.423673
132,32.15968,-28.424036
132,32.159218,-28.424034
132,32.159009,-28.423713
132,32.159215,-28.424144
132,32.158658,-28.423908
133,32.16005,-28.425333
133,32.160142,-28.424268
133,32.160367,-28.425236
133,32.160312,-28.425234
133,32.160325,-28.424906
133,32.1606,-28.424983
133,32.161217,-28.425129
133,32.161088,-28.424634
133,32.16071,-28.425356
133,32.161248,-28.424536
134,32.161286,-28.424679
134,32.161343,-28.423799
134,32.161316,-28.424346
134,32.161446,-28.425358
134,32.161564,-28.424872
134,32.161586,-28.425143
134,32.161661,-28.42474399
134,32.161608,-28.424933
134,32.1615603,-28.42451515
134,32.161686,-28.424542
135,32.158814,-28.421825
135,32.158547,-28.422109
135,32.158628,-28.422595
135,32.159039,-28.423393
135,32.158549,-28.422826
135,32.15931,-28.423072
135,32.159504,-28.423011
135,32.159897,-28.423576
135,32.159901,-28.422308
135,32.159665,-28.422664
136,32.160096,-28.422729
136,32.160183,-28.421903
136,32.160367,-28.423353
136,32.160924,-28.4228
136,32.160748,-28.421989
136,32.160933,-28.421998
136,32.16116,-28.422866
136,32.160557,-28.422763
136,32.160908,-28.423606
136,32.160643,-28.42182
137,32.159112,-28.420554
137,32.159268,-28.42152
137,32.158501,-28.421392
137,32.158623,-28.421173
137,32.159043,-28.421133
137,32.159051,-28.420568
137,32.159159,-28.420697
137,32.158787,-28.420957
137,32.159131,-28.420805
137,32.158784,-28.420566
138,32.159283,-28.420986
138,32.159421,-28.420557
138,32.159352,-28.42062
138,32.15931,-28.421163
138,32.160225,-28.420715
138,32.161063,-28.420767
138,32.160191,-28.420593
138,32.159478,-28.420908
138,32.16085484,-28.42112052
138,32.161057,-28.421686
139,32.161702,-28.425313
139,32.162217,-28.425091
139,32.161954,-28.425017
139,32.162205,-28.425192
139,32.162224,-28.424971
139,32.162625,-28.425232
139,32.162175,-28.425402
139,32.162198,-28.425301
139,32.162648,-28.425131
139,32.162625,-28.425341
140,32.162655,-28.425023
140,32.162926,-28.425372
140,32.162938,-28.425251
140,32.163327,-28.425362
140,32.163327,-28.425473
140,32.162957,-28.425152
140,32.162964,-28.425042
140,32.163827,-28.425122
140,32.163956,-28.425152
140,32.163357,-28.425263
141,32.162976,-28.424931
141,32.162675,-28.424902
141,32.162236,-28.424862
141,32.163926,-28.424822
141,32.163518,-28.424761
141,32.163796,-28.424792
141,32.162747,-28.424752
141,32.162278,-28.424752
141,32.163376,-28.424742
141,32.163228,-28.424721
142,32.162667,-28.424632
142,32.162436,-28.424619
142,32.162514,-28.424582
142,32.161809,-28.42361
142,32.161748,-28.423887
142,32.162186,-28.424572
142,32.161951,-28.422272
142,32.162076,-28.421178
142,32.161935,-28.421689
142,32.162348,-28.420414
143,32.164074,-28.424841
143,32.164345,-28.424893
143,32.164116,-28.425171
143,32.164216,-28.424862
143,32.164258,-28.425192
143,32.164387,-28.425211
143,32.164486,-28.424912
143,32.164635,-28.424931
143,32.164536,-28.425232
143,32.164677,-28.425251
144,32.164795,-28.425272
144,32.164828,-28.425121
144,32.164944,-28.425292
144,32.164937,-28.424971
144,32.165545,-28.425294
144,32.165486,-28.425362
144,32.165604,-28.425072
144,32.165326,-28.425011
144,32.165486,-28.425051
144,32.165326,-28.425332
145,32.165738,-28.425402
145,32.165745,-28.425091
145,32.165894,-28.425412
145,32.166035,-28.425131
145,32.165894,-28.425112
145,32.166035,-28.425442
145,32.166318,-28.425171
145,32.166165,-28.425143
145,32.166356,-28.425513
145,32.166436,-28.425251
146,32.166466,-28.425381
146,32.167016,-28.425482
146,32.167027,-28.425292
146,32.167336,-28.425332
146,32.168088,-28.425473
146,32.167725,-28.425393
146,32.167565,-28.425313
146,32.167965,-28.425442
146,32.168206,-28.425482
146,32.167847,-28.425421
147,32.159714,-28.420278
147,32.159104,-28.420152
147,32.158558,-28.420124
147,32.158898,-28.42004
147,32.159527,-28.420049
147,32.159997,-28.419054
147,32.158768,-28.419574
147,32.15873343,-28.41991928
147,32.159497,-28.419675
147,32.159039,-28.41916
148,32.159981,-28.419016
148,32.158661,-28.417707
148,32.158848,-28.418249
148,32.159924,-28.417776
148,32.159524,-28.417793
148,32.159914,-28.418851
148,32.159083,-28.417865
148,32.159989,-28.417656
148,32.158993,-28.417692
148,32.159318,-28.417549
149,32.162011,-28.420396
149,32.161728,-28.420297
149,32.162419,-28.420217
149,32.162186,-28.420394
149,32.161992,-28.420057
149,32.160004,-28.419941
149,32.160508,-28.419794
149,32.162652,-28.419624
149,32.162461,-28.419555
149,32.1601,-28.41941
150,32.162469,-28.419338
150,32.161118,-28.418541
150,32.160775,-28.417785
150,32.160814,-28.419098
150,32.16203,-28.418066
150,32.161496,-28.418613
150,32.160348,-28.417747
150,32.161545,-28.418969
150,32.161782,-28.418207
150,32.160317,-28.418874
151,32.158492,-28.417481
151,32.15881,-28.417457
151,32.159127,-28.416193
151,32.158486,-28.416209
151,32.158528,-28.416767
151,32.159274,-28.416785
151,32.158883,-28.417167
151,32.158589,-28.416919
151,32.159085,-28.417133
151,32.159417,-28.416416
152,32.159611,-28.417211
152,32.159695,-28.416462
152,32.159802,-28.416105
152,32.15985058,-28.41665194
152,32.15980779,-28.4171496
152,32.160054,-28.416454
152,32.160077,-28.417013
152,32.16021,-28.417207
152,32.160214,-28.415988
152,32.160302,-28.416315
153,32.160363,-28.416488
153,32.160496,-28.417043
153,32.160584,-28.416593
153,32.160573,-28.416952
153,32.160695,-28.416194
153,32.160645,-28.417261
153,32.161023,-28.416082
153,32.160901,-28.417235
153,32.161038,-28.415844
153,32.161191,-28.416372
154,32.161278,-28.417076
154,32.161313,-28.416133
154,32.16160178,-28.41624463
154,32.161461,-28.416767
154,32.16194798,-28.41594332
154,32.161605,-28.416106
154,32.161805,-28.415853
154,32.162359,-28.416394
154,32.162259,-28.416042
154,32.161992,-28.416317
155,32.158644,-28.415817
155,32.159607,-28.415807
155,32.159794,-28.414781
155,32.159665,-28.415018
155,32.159524,-28.415295
155,32.15984,-28.415422
155,32.160199,-28.4158
155,32.160125,-28.415295
155,32.160184,-28.414918
155,32.160241,-28.415502
156,32.160482,-28.415095
156,32.160649,-28.414737
156,32.160821,-28.415456
156,32.16103,-28.415117
156,32.160893,-28.415782
156,32.160985,-28.415332
156,32.161275,-28.414972
156,32.161049,-28.4155
156,32.16124911,-28.41475372
156,32.161088,-28.415742
157,32.15918,-28.413208
157,32.158833,-28.413055
157,32.159001,-28.413578
157,32.158486,-28.41291
157,32.159318,-28.412859
157,32.15898444,-28.41278141
157,32.158631,-28.412469
157,32.158578,-28.414058
157,32.158722,-28.413497
157,32.159314,-28.41329
158,32.159351,-28.413477
158,32.160222,-28.413286
158,32.160037,-28.413686
158,32.160122,-28.413227
158,32.15986015,-28.41449929
158,32.16095,-28.414321
158,32.160287,-28.414634
158,32.160313,-28.41263
158,32.16042928,-28.41438632
158,32.160988,-28.414604
159,32.161389,-28.414402
159,32.161309,-28.415195
159,32.161721,-28.415638
159,32.161568,-28.415365
159,32.161559,-28.414653
159,32.161526,-28.415487
159,32.16174,-28.414439
159,32.16182,-28.41463
159,32.161995,-28.415605
159,32.161881,-28.415201
160,32.162026,-28.414939
160,32.16225689,-28.41533507
160,32.162387,-28.414486
160,32.162407,-28.414777
160,32.162591,-28.414547
160,32.162594,-28.414789
160,32.16261,-28.415268
160,32.162987,-28.41489
160,32.162598,-28.415311
160,32.16306,-28.414688
161,32.161786,-28.412939
161,32.161776,-28.414234
161,32.16146606,-28.41417894
161,32.161278,-28.41324
161,32.161698,-28.413734
161,32.16182,-28.413187
161,32.161465,-28.413705
161,32.161961,-28.413623
161,32.16203,-28.413757
161,32.162137,-28.413131
162,32.162259,-28.412805
162,32.162396,-28.414312
162,32.162427,-28.413751
162,32.162487,-28.41408
162,32.162461,-28.41257057
162,32.16288,-28.413278
162,32.162945,-28.413515
162,32.16264,-28.413002
162,32.16298,-28.41419
162,32.163106,-28.413744
163,32.158593,-28.411821
163,32.159089,-28.412029
163,32.159047,-28.410204
163,32.159203,-28.410831
163,32.158864,-28.411764
163,32.15920964,-28.41193029
163,32.159634,-28.410678
163,32.159633,-28.411803
163,32.16030782,-28.41218519
163,32.160676,-28.411619
164,32.160718,-28.411636
164,32.161393,-28.41056
164,32.160863,-28.410522
164,32.160935,-28.409881
164,32.161175,-28.410444
164,32.160935,-28.410327
164,32.161267,-28.411348
164,32.161164,-28.410162
164,32.161473,-28.410995
164,32.161667,-28.410263
165,32.163197,-28.412405
165,32.163285,-28.411724
165,32.16277,-28.412145
165,32.16326903,-28.41189699
165,32.162072,-28.41237
165,32.162999,-28.41205
165,32.16224453,-28.41220132
165,32.162747,-28.411466
165,32.163251,-28.411315
165,32.163426,-28.411138
166,32.16301,-28.411087
166,32.163411,-28.410806
166,32.163178,-28.410774
166,32.161999,-28.410608
166,32.163373,-28.410657
166,32.163628,-28.410282
166,32.162247,-28.409822
166,32.161729,-28.410315
166,32.161717,-28.410728
166,32.161908,-28.409818
167,32.159344,-28.409812
167,32.159249,-28.409753
167,32.159322,-28.40975
167,32.159466,-28.409311
167,32.159794,-28.409376
167,32.15987761,-28.40961919
167,32.159989,-28.408025
167,32.159356,-28.408702
167,32.160392,-28.40838243
167,32.160439,-28.408086
168,32.160567,-28.40770997
168,32.158864,-28.406838
168,32.160576,-28.406821
168,32.1601,-28.406506
168,32.160336,-28.406781
168,32.160344,-28.406155
168,32.160058,-28.405924
168,32.159001,-28.406211
168,32.159917,-28.406574
168,32.160592,-28.406237
169,32.162118,-28.409401
169,32.16158,-28.40908
169,32.161522,-28.409589
169,32.161328,-28.40965
169,32.16129,-28.409634
169,32.161999,-28.408697
169,32.16253,-28.409607
169,32.160954,-28.408556
169,32.162144,-28.408115
169,32.161671,-28.408104
170,32.161625,-28.408069
170,32.161378,-28.407972
170,32.161118,-28.407907
170,32.161351,-28.407489
170,32.161245,-28.405929
170,32.161328,-28.406256
170,32.16137,-28.407328
170,32.161084,-28.406415
170,32.161669,-28.406935
170,32.164029,-28.405917
171,32.160782,-28.404862
171,32.15907,-28.405867
171,32.160039,-28.402716
171,32.160119,-28.405594
171,32.15939,-28.405688
171,32.160305,-28.405399
171,32.160622,-28.403264
171,32.16066,-28.405608
171,32.160756,-28.403349
171,32.160303,-28.405123
172,32.160832,-28.402999
172,32.16096184,-28.4051929
172,32.160874,-28.403569
172,32.160901,-28.402571
172,32.161122,-28.40544
172,32.161407,-28.405467
172,32.161408,-28.403018
172,32.161759,-28.40367
172,32.1626,-28.405308
172,32.162312,-28.404038
173,32.158669,-28.400396
173,32.160031,-28.402148
173,32.158532,-28.401137
173,32.161431,-28.401963
173,32.160292,-28.401663
173,32.159245,-28.400971
173,32.161194,-28.401869
173,32.161488,-28.401213
173,32.16152721,-28.40249734
173,32.161633,-28.400748
174,32.161671,-28.402056
174,32.161835,-28.401404
174,32.16169,-28.400565
174,32.162644,-28.401957
174,32.162263,-28.400046
174,32.162358,-28.399817
174,32.161809,-28.400767
174,32.16206649,-28.40120867
174,32.162629,-28.400967
174,32.162217,-28.400344
175,32.16401201,-28.40587199
175,32.163487,-28.405755
175,32.163735,-28.405093
175,32.163556,-28.40519
175,32.163625,-28.404779
175,32.163449,-28.404872
175,32.162766,-28.40473
175,32.163174,-28.404532
175,32.163617,-28.404551
175,32.163922,-28.404259
176,32.163308,-28.404102
176,32.162726,-28.402451
176,32.163014,-28.404095
176,32.163701,-28.4017
176,32.163781,-28.401873
176,32.163342,-28.401803
176,32.162953,-28.40136
176,32.162903,-28.400786
176,32.163506,-28.400927
176,32.164467,-28.400643
177,32.163521,-28.399993
177,32.162797,-28.399872
177,32.162732,-28.399497
177,32.163829,-28.399566
177,32.163613,-28.398171
177,32.163157,-28.398321
177,32.1633,-28.398917
177,32.163556,-28.398596
177,32.163117,-28.399138
177,32.16397,-28.398809
178,32.164132,-28.398465
178,32.164456,-28.399352
178,32.164506,-28.398259
178,32.164925,-28.399119
178,32.16524814,-28.3983744
178,32.166298,-28.398522
178,32.166543,-28.398261
178,32.166009,-28.398921
178,32.164986,-28.39864
178,32.165444,-28.399579
179,32.162999,-28.397427
179,32.163258,-28.39724
179,32.163743,-28.396496
179,32.162938,-28.396014
179,32.162755,-28.397597
179,32.163182,-28.396084
179,32.162682,-28.396559
179,32.16338616,-28.39757114
179,32.162902,-28.396325
179,32.163498,-28.395819
180,32.163292,-28.395709
180,32.162645,-28.395648
180,32.163365,-28.39531
180,32.161629,-28.395035
180,32.162402,-28.39485
180,32.163178,-28.394583
180,32.161553,-28.394532
180,32.163133,-28.394827
180,32.162346,-28.394522
180,32.16247376,-28.39434658
181,32.16279935,-28.39432
181,32.161549,-28.393049
181,32.16108,-28.393996
181,32.16166,-28.393704
181,32.161629,-28.393363
181,32.162289,-28.393872
181,32.162079,-28.393172
181,32.162587,-28.392661
181,32.162446,-28.39353
181,32.162846,-28.392773
182,32.162884,-28.393084
182,32.163064,-28.392914
182,32.16322,-28.393914
182,32.163521,-28.393162
182,32.163552,-28.39356
182,32.16375,-28.394253
182,32.163514,-28.39296
182,32.163968,-28.392855
182,32.163762,-28.393422
182,32.164082,-28.393174
183,32.16472722,-28.39684126
183,32.164166,-28.397008
183,32.164616,-28.397561
183,32.164425,-28.397812
183,32.164956,-28.395966
183,32.164798,-28.396066
183,32.164758,-28.39637
183,32.165211,-28.397297
183,32.165146,-28.397006
183,32.16549603,-28.39596398
184,32.165585,-28.397492
184,32.165619,-28.397236
184,32.165661,-28.396437
184,32.166286,-28.397431
184,32.166054,-28.397711
184,32.166059,-28.397207
184,32.166604,-28.397404
